source,type,title,description,link,pubDate,creator,media_url,guid,timestamp
https://www.youtube.com/feeds/videos.xml?channel_id=UCXuqSBlHAE6Xw-yeJA0Tunw,atom,I made her Upgrade her Husband's PC,,https://www.youtube.com/watch?v=GIqnvU1tgPg,2025-04-10T17:27:39+00:00,Linus Tech Tips,,yt:video:GIqnvU1tgPg,2025-04-12T14:54:44.037162
https://www.youtube.com/feeds/videos.xml?channel_id=UCXuqSBlHAE6Xw-yeJA0Tunw,atom,"The $1,000,000 PC ruined our server room",,https://www.youtube.com/watch?v=cF8lI14sS1I,2025-04-09T17:14:23+00:00,Linus Tech Tips,,yt:video:cF8lI14sS1I,2025-04-12T14:54:44.037168
https://www.youtube.com/feeds/videos.xml?channel_id=UCXuqSBlHAE6Xw-yeJA0Tunw,atom,I bought this scam PC case... And it actually arrived,,https://www.youtube.com/watch?v=iLHC2_gByQ8,2025-04-07T17:16:54+00:00,Linus Tech Tips,,yt:video:iLHC2_gByQ8,2025-04-12T14:54:44.037173
https://www.youtube.com/feeds/videos.xml?channel_id=UCXuqSBlHAE6Xw-yeJA0Tunw,atom,The BEST Budget Gaming CPU No One Told You About,,https://www.youtube.com/watch?v=nu1hNTyPANA,2025-04-06T17:31:24+00:00,Linus Tech Tips,,yt:video:nu1hNTyPANA,2025-04-12T14:54:44.037179
https://www.youtube.com/feeds/videos.xml?channel_id=UCXuqSBlHAE6Xw-yeJA0Tunw,atom,This Guy Built the ULTIMATE Gaming House,,https://www.youtube.com/watch?v=97Y0MVUgjOw,2025-04-05T16:53:56+00:00,Linus Tech Tips,,yt:video:97Y0MVUgjOw,2025-04-12T14:54:44.037185
https://www.youtube.com/feeds/videos.xml?channel_id=UCXuqSBlHAE6Xw-yeJA0Tunw,atom,"This Is An Emergency - WAN Show April 4, 2025",,https://www.youtube.com/watch?v=k4fVtzRYLYw,2025-04-05T03:56:43+00:00,Linus Tech Tips,,yt:video:k4fVtzRYLYw,2025-04-12T14:54:44.037190
https://www.youtube.com/feeds/videos.xml?channel_id=UCXuqSBlHAE6Xw-yeJA0Tunw,atom,"Great, Now I have to Buy TWO Nintendo Switch 2s (plus EXPENSIVE Games)",,https://www.youtube.com/watch?v=SxST4lySx8c,2025-04-03T20:02:22+00:00,Linus Tech Tips,,yt:video:SxST4lySx8c,2025-04-12T14:54:44.037196
https://www.youtube.com/feeds/videos.xml?channel_id=UCXuqSBlHAE6Xw-yeJA0Tunw,atom,I Downgraded Their Computers - ARC Battlemage 30 Day Challenge Pt. 1,,https://www.youtube.com/watch?v=jYs7Ba6Y8Zs,2025-04-02T17:00:49+00:00,Linus Tech Tips,,yt:video:jYs7Ba6Y8Zs,2025-04-12T14:54:44.037201
https://www.youtube.com/feeds/videos.xml?channel_id=UCXuqSBlHAE6Xw-yeJA0Tunw,atom,Easy One Step Method to Watercool your PC,,https://www.youtube.com/watch?v=l700yGq4McY,2025-04-01T15:30:30+00:00,Linus Tech Tips,,yt:video:l700yGq4McY,2025-04-12T14:54:44.037207
https://www.youtube.com/feeds/videos.xml?channel_id=UCXuqSBlHAE6Xw-yeJA0Tunw,atom,My BIGGEST UNBOXING ever!,,https://www.youtube.com/watch?v=nqla6PSs4f4,2025-04-01T01:55:54+00:00,Linus Tech Tips,,yt:video:nqla6PSs4f4,2025-04-12T14:54:44.037212
https://www.youtube.com/feeds/videos.xml?channel_id=UCXuqSBlHAE6Xw-yeJA0Tunw,atom,We Built a $500 Water-Cooled PC With Junk Parts – Scrapyard Wars 2 COMPLETE,,https://www.youtube.com/watch?v=RWayEP0dC6U,2025-03-31T17:29:01+00:00,Linus Tech Tips,,yt:video:RWayEP0dC6U,2025-04-12T14:54:44.037217
https://www.youtube.com/feeds/videos.xml?channel_id=UCXuqSBlHAE6Xw-yeJA0Tunw,atom,The 30 Day Android Challenge is OVER.. Now Who Wants Their iPhone Back?,,https://www.youtube.com/watch?v=s4pYfSqAOtE,2025-03-29T16:52:59+00:00,Linus Tech Tips,,yt:video:s4pYfSqAOtE,2025-04-12T14:54:44.037223
https://feeds.content.dowjones.io/public/rss/RSSOpinion,error,AttributeError: 'NoneType' object has no attribute 'strip',,,,,,,
